episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-1781.0,-5832.0,-3082.55,1001.0,4,4000,False,168000,167,42,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-35-21,1565595321,11.960066556930542,501.17044258117676,68841,omnisky,10.12.131.114,501.17044258117676,168000,42,0.5379832497962433,0.10259814014753765,0.5931449641527714,166656,168000,5093.872,2.124,6823.92,6.776,32.50000000000001,16.847058823529412,0.30000001192092896,4.999999873689376e-05,7057.138,-0.023743136,7057.1597,0.34711596,0.00924336,1.5045822,0.0
-1781.0,-5832.0,-3032.24,1001.0,4,4000,False,172000,171,43,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-35-34,1565595334,12.45812726020813,513.6285698413849,68841,omnisky,10.12.131.114,513.6285698413849,172000,43,0.5376642239590201,0.10264615193469805,0.5932260929946436,170624,172000,5122.256,2.087,6846.872,6.694,32.71764705882353,16.858823529411765,0.30000001192092896,4.999999873689376e-05,6604.5176,-0.03237205,6604.5464,0.3891854,0.011124113,1.4921508,0.0
-1781.0,-5832.0,-3000.76,1001.0,4,4000,False,176000,175,44,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-35-46,1565595346,11.993092775344849,525.6216626167297,68841,omnisky,10.12.131.114,525.6216626167297,176000,44,0.5373852381255138,0.1026964353378774,0.5933302409540682,174592,176000,5184.036,2.19,6822.859,6.948,33.31111111111111,16.87222222222222,0.30000001192092896,4.999999873689376e-05,6537.5435,-0.026524905,6537.5664,0.4026777,0.011767639,1.4560477,0.0
-1781.0,-5832.0,-2952.5,1001.0,4,4000,False,180000,179,45,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-35-58,1565595358,12.06069803237915,537.6823606491089,68841,omnisky,10.12.131.114,537.6823606491089,180000,45,0.5372033726429981,0.10276749534508217,0.5934996515426991,178560,180000,5158.847,1.961,6818.763,6.933,32.0,16.900000000000006,0.30000001192092896,4.999999873689376e-05,5470.8613,-0.027903475,5470.885,0.2993914,0.011767483,1.4624609,0.0
-1781.0,-5832.0,-2903.85,1001.0,4,4000,False,184000,183,46,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-36-10,1565595370,12.299240112304688,549.9816007614136,68841,omnisky,10.12.131.114,549.9816007614136,184000,46,0.5370886699595419,0.10284063283567944,0.5937574690457236,182528,184000,5159.202,1.868,6843.761,6.827,32.77058823529411,16.91764705882353,0.30000001192092896,4.999999873689376e-05,5428.348,-0.029117068,5428.374,0.48137158,0.010429472,1.450822,0.0
-1781.0,-5832.0,-2841.83,1001.0,4,4000,False,188000,187,47,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-36-22,1565595382,11.59494423866272,561.5765450000763,68841,omnisky,10.12.131.114,561.5765450000763,188000,47,0.5369467587903282,0.10290433905188281,0.593965074280203,186496,188000,5170.278,1.942,6802.157,6.927,32.1764705882353,16.852941176470587,0.30000001192092896,4.999999873689376e-05,4934.723,-0.030458989,4934.752,0.4287667,0.010772889,1.4446409,0.0
-1781.0,-5832.0,-2791.93,1001.0,4,4000,False,192000,191,48,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-36-34,1565595394,12.104237079620361,573.6807820796967,68841,omnisky,10.12.131.114,573.6807820796967,192000,48,0.5368543740424827,0.10296936932352235,0.5942012920972851,190464,192000,5187.474,1.798,6813.89,7.026,32.71764705882352,16.876470588235296,0.30000001192092896,4.999999873689376e-05,4122.058,-0.026306411,4122.0806,0.5733252,0.011688966,1.4588033,0.0
-1781.0,-5832.0,-2730.95,1001.0,4,4000,False,196000,195,49,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-36-46,1565595406,11.860195875167847,585.5409779548645,68841,omnisky,10.12.131.114,585.5409779548645,196000,49,0.5367562959379347,0.10302559313847041,0.5943871015951134,194432,196000,5191.551,1.827,6846.375,6.817,31.952941176470592,16.876470588235296,0.30000001192092896,4.999999873689376e-05,4238.168,-0.026998842,4238.192,0.51379347,0.010043218,1.4506153,0.0
-1563.0,-4583.0,-2663.06,1001.0,4,4000,False,200000,199,50,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-36-58,1565595418,12.147200345993042,597.6881783008575,68841,omnisky,10.12.131.114,597.6881783008575,200000,50,0.536736129438616,0.1030977092923822,0.5946354172966505,198400,200000,5209.17,1.979,6832.706,6.907,31.88235294117647,16.91764705882353,0.30000001192092896,4.999999873689376e-05,4192.334,-0.02847236,4192.359,0.37695345,0.012363989,1.4370096,0.0
-1563.0,-4583.0,-2630.43,1001.0,4,4000,False,204000,203,51,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-37-10,1565595430,12.145826816558838,609.8340051174164,68841,omnisky,10.12.131.114,609.8340051174164,204000,51,0.5367260075286598,0.10316360620532042,0.5948674558839376,202368,204000,5210.045,2.103,6833.752,6.683,31.966666666666672,16.96111111111111,0.30000001192092896,4.999999873689376e-05,4572.222,-0.02768106,4572.2476,0.5740935,0.01050304,1.4413437,0.0
-1563.0,-4583.0,-2573.74,1001.0,4,4000,False,208000,207,52,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-37-22,1565595442,11.880868673324585,621.714873790741,68841,omnisky,10.12.131.114,621.714873790741,208000,52,0.5367092702186229,0.10322602991842224,0.5950822915249545,206336,208000,5189.555,2.112,6845.875,7.55,32.83529411764706,16.911764705882355,0.30000001192092896,4.999999873689376e-05,3649.6267,-0.027999088,3649.6516,0.61067915,0.011411074,1.412651,0.0
-1563.0,-4583.0,-2531.87,1001.0,4,4000,False,212000,211,53,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-37-34,1565595454,11.553089618682861,633.2679634094238,68841,omnisky,10.12.131.114,633.2679634094238,212000,53,0.5366907940842737,0.10327975263440621,0.5952695784198277,210304,212000,5109.17,2.208,6834.889,7.884,31.175,16.925,0.30000001192092896,4.999999873689376e-05,3260.6855,-0.028434223,3260.7107,0.57222164,0.0110036265,1.430569,0.0
-1563.0,-4583.0,-2469.49,1001.0,4,4000,False,216000,215,54,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-37-46,1565595466,11.933449745178223,645.201413154602,68841,omnisky,10.12.131.114,645.201413154602,216000,54,0.5366809597573221,0.10333538827527405,0.5954632074173276,214272,216000,5073.312,2.216,6864.683,7.791,31.982352941176465,16.941176470588236,0.30000001192092896,4.999999873689376e-05,4749.4595,-0.026866006,4749.4834,0.5665529,0.011206857,1.4195901,0.0
-1380.0,-4583.0,-2416.9,1001.0,4,4000,False,220000,219,55,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-37-58,1565595478,12.067715167999268,657.2691283226013,68841,omnisky,10.12.131.114,657.2691283226013,220000,55,0.5367111719952777,0.10339739432060131,0.5957016860906006,218240,220000,5062.914,2.343,6875.26,7.847,33.688235294117646,16.9,0.30000001192092896,4.999999873689376e-05,3738.3108,-0.03072335,3738.3381,0.52856433,0.010373054,1.405763,0.0
-1380.0,-4583.0,-2358.68,1001.0,4,4000,False,224000,223,56,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-38-09,1565595489,11.718135833740234,668.9872641563416,68841,omnisky,10.12.131.114,668.9872641563416,224000,56,0.5367907664999799,0.10346941441406252,0.5959916020417793,222208,224000,5011.598,2.473,6868.327,7.888,30.835294117647056,16.95294117647059,0.30000001192092896,4.999999873689376e-05,4786.1323,-0.027313871,4786.1577,0.4952198,0.009405483,1.3973479,0.0
-1380.0,-4583.0,-2311.68,1001.0,4,4000,False,228000,227,57,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-38-19,1565595499,9.406982660293579,678.3942468166351,68841,omnisky,10.12.131.114,678.3942468166351,228000,57,0.5367965558377326,0.10352419804986246,0.5961985297247533,226176,228000,4897.626,2.499,6763.57,7.781,32.24285714285714,15.957142857142859,0.30000001192092896,4.999999873689376e-05,3501.0974,-0.030443214,3501.1243,0.457409,0.011519684,1.3710322,0.0
-1380.0,-3862.0,-2241.16,1001.0,4,4000,False,232000,231,58,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-38-29,1565595509,9.881014347076416,688.2752611637115,68841,omnisky,10.12.131.114,688.2752611637115,232000,58,0.5367541484497075,0.10357375982257701,0.5963417384766991,230144,232000,4853.896,2.498,6585.187,7.754,41.114285714285714,15.400000000000002,0.30000001192092896,4.999999873689376e-05,3773.3127,-0.02563218,3773.335,0.45837462,0.011322828,1.3331641,0.0
-1264.0,-3862.0,-2192.1,1001.0,4,4000,False,236000,235,59,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-38-38,1565595518,9.65218734741211,697.9274485111237,68841,omnisky,10.12.131.114,697.9274485111237,236000,59,0.5367377457604654,0.10363590419345449,0.5964672947467864,234112,236000,4814.161,2.426,6404.753,7.785,39.71538461538462,15.400000000000002,0.30000001192092896,4.999999873689376e-05,4031.5708,-0.021144886,4031.5896,0.40613258,0.007819477,1.3212917,0.0
-1215.0,-3862.0,-2150.27,1001.0,4,4000,False,240000,239,60,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-38-48,1565595528,9.950064420700073,707.8775129318237,68841,omnisky,10.12.131.114,707.8775129318237,240000,60,0.5366439404546933,0.1036719956886541,0.5965049906855255,238080,240000,4756.177,2.306,6242.996,7.544,40.38,15.413333333333334,0.30000001192092896,4.999999873689376e-05,4345.2056,-0.030690443,4345.234,0.5249966,0.009413677,1.3168877,0.0
-1215.0,-3304.0,-2103.17,1001.0,4,4000,False,244000,243,61,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-38-58,1565595538,9.821346998214722,717.6988599300385,68841,omnisky,10.12.131.114,717.6988599300385,244000,61,0.5365076441590788,0.10370222984548803,0.5964667197075335,242048,244000,4702.154,2.249,6064.271,7.749,41.23571428571428,15.5,0.30000001192092896,4.999999873689376e-05,3481.724,-0.028822023,3481.7498,0.36231938,0.010157195,1.3380396,0.0
-1215.0,-3304.0,-2064.02,1001.0,4,4000,False,248000,247,62,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-39-08,1565595548,9.848003387451172,727.5468633174896,68841,omnisky,10.12.131.114,727.5468633174896,248000,62,0.5363533008669574,0.10373240107291966,0.5963722864279692,246016,248000,4665.418,2.108,5899.411,6.087,40.800000000000004,15.5,0.30000001192092896,4.999999873689376e-05,3250.9907,-0.031230083,3251.018,0.33791873,0.013197501,1.3272532,0.0
-1215.0,-3304.0,-2032.85,1001.0,4,4000,False,252000,251,63,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-39-18,1565595558,9.980213642120361,737.52707695961,68841,omnisky,10.12.131.114,737.52707695961,252000,63,0.5362147985425086,0.10376520396875973,0.5962638768675107,249984,252000,4684.048,2.043,5724.147,5.848,40.52857142857143,15.5,0.30000001192092896,4.999999873689376e-05,3685.3955,-0.020390296,3685.4133,0.37367916,0.0084957,1.3093321,0.0
-1215.0,-3304.0,-2000.57,1001.0,4,4000,False,256000,255,64,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-39-28,1565595568,10.066793441772461,747.5938704013824,68841,omnisky,10.12.131.114,747.5938704013824,256000,64,0.536087271442021,0.10380362609076908,0.5961200623500426,253952,256000,4667.549,1.903,5554.01,5.766,42.32142857142857,15.5,0.30000001192092896,4.999999873689376e-05,3720.5837,-0.02721666,3720.6072,0.34396717,0.011125305,1.3194182,0.0
-1159.0,-3006.0,-1974.02,1001.0,4,4000,False,260000,259,65,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-39-38,1565595578,10.11146879196167,757.7053391933441,68841,omnisky,10.12.131.114,757.7053391933441,260000,65,0.5359493186892976,0.10384559700510344,0.5959400738257385,257920,260000,4638.845,1.756,5387.656,5.892,40.32666666666667,15.5,0.30000001192092896,4.999999873689376e-05,4906.0884,-0.026432,4906.112,0.39631927,0.0092305085,1.2957662,0.0
-1159.0,-2781.0,-1924.41,1001.0,4,4000,False,264000,263,66,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-39-48,1565595588,9.92277979850769,767.6281189918518,68841,omnisky,10.12.131.114,767.6281189918518,264000,66,0.5357689584308336,0.10388317127406257,0.5957096605421459,261888,264000,4626.809,1.604,5221.155,5.839,40.9,15.5,0.30000001192092896,4.999999873689376e-05,3311.7432,-0.024440324,3311.7646,0.28236556,0.009970981,1.274165,0.0
-1159.0,-2781.0,-1891.83,1001.0,4,4000,False,268000,267,67,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-39-58,1565595598,10.115111351013184,777.743230342865,68841,omnisky,10.12.131.114,777.743230342865,268000,67,0.5355720526279424,0.10391633802182784,0.5954390115750456,265856,268000,4700.182,1.513,5218.752,5.851,41.40714285714286,15.585714285714284,0.30000001192092896,4.999999873689376e-05,3287.939,-0.024649601,3287.9607,0.32244605,0.008489926,1.2838118,0.0
-1149.0,-2781.0,-1856.45,1001.0,4,4000,False,272000,271,68,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-40-08,1565595608,10.01128888130188,787.7545192241669,68841,omnisky,10.12.131.114,787.7545192241669,272000,68,0.5353366291055388,0.10394000861834468,0.5950985694242737,269824,272000,4721.069,1.62,5210.718,5.876,41.31333333333334,15.599999999999998,0.30000001192092896,4.999999873689376e-05,4400.0063,-0.022263858,4400.0264,0.35375392,0.007956026,1.2355596,0.0
-1149.0,-2781.0,-1835.41,1001.0,4,4000,False,276000,275,69,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-40-18,1565595618,9.749062538146973,797.5035817623138,68841,omnisky,10.12.131.114,797.5035817623138,276000,69,0.5350584300846,0.10395289947178292,0.5946951448643959,273792,276000,4720.541,1.662,5220.676,5.905,40.48571428571429,15.599999999999998,0.30000001192092896,4.999999873689376e-05,4099.46,-0.022247553,4099.48,0.3157755,0.0088336775,1.2591003,0.0
-1149.0,-2781.0,-1818.94,1001.0,4,4000,False,280000,279,70,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-40-28,1565595628,10.021011352539062,807.5245931148529,68841,omnisky,10.12.131.114,807.5245931148529,280000,70,0.5347396237128341,0.10395959505887355,0.5942443285414762,277760,280000,4712.271,1.63,5236.179,6.03,41.41428571428571,15.599999999999998,0.30000001192092896,4.999999873689376e-05,4425.2407,-0.021224312,4425.2593,0.38358358,0.00875629,1.2850069,0.0
-1125.0,-2544.0,-1786.85,1001.0,4,4000,False,284000,283,71,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-40-38,1565595638,9.499388933181763,817.0239820480347,68841,omnisky,10.12.131.114,817.0239820480347,284000,71,0.534397496080974,0.10395677456004548,0.593754630878581,281728,284000,4724.53,1.673,5191.554,6.227,38.60769230769231,15.599999999999998,0.30000001192092896,4.999999873689376e-05,3919.7058,-0.027719248,3919.73,0.30919895,0.0113602625,1.2329166,0.0
-1125.0,-2544.0,-1761.5,1001.0,4,4000,False,288000,287,72,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-40-50,1565595650,12.24904203414917,829.2730240821838,68841,omnisky,10.12.131.114,829.2730240821838,288000,72,0.5340738927345439,0.10395158300697062,0.5932910066862168,285696,288000,4809.935,1.809,5345.964,6.097,33.894444444444446,16.355555555555558,0.30000001192092896,4.999999873689376e-05,4321.8555,-0.028156377,4321.8794,0.29992458,0.014489966,1.2011913,0.0
-1125.0,-2477.0,-1734.14,1001.0,4,4000,False,292000,291,73,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-41-02,1565595662,12.273555040359497,841.5465791225433,68841,omnisky,10.12.131.114,841.5465791225433,292000,73,0.5337704838889757,0.10395152285692476,0.5928480899494526,289664,292000,4862.154,1.772,5522.574,6.387,30.982352941176465,16.51764705882353,0.30000001192092896,4.999999873689376e-05,3648.6865,-0.020872004,3648.705,0.27384564,0.0073884255,1.2050515,0.0
-1125.0,-2435.0,-1714.89,1001.0,4,4000,False,296000,295,74,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-41-14,1565595674,11.593788623809814,853.1403677463531,68841,omnisky,10.12.131.114,853.1403677463531,296000,74,0.533456391353513,0.10394767393537191,0.5924010608809788,293632,296000,4860.867,1.826,5676.389,6.44,31.341176470588234,16.558823529411764,0.30000001192092896,4.999999873689376e-05,3671.9514,-0.023661843,3671.9722,0.32563686,0.00924064,1.2023532,0.0
-1125.0,-2435.0,-1690.75,1001.0,4,4000,False,300000,299,75,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-41-25,1565595685,11.387699127197266,864.5280668735504,68841,omnisky,10.12.131.114,864.5280668735504,300000,75,0.5331147309696267,0.10393953528185093,0.5919277837735822,297600,300000,4864.91,1.866,5799.467,6.489,31.34375,16.58125,0.30000001192092896,4.999999873689376e-05,3240.235,-0.024072647,3240.2559,0.19492865,0.01254362,1.1845528,0.0
-1125.0,-2432.0,-1670.4,1001.0,4,4000,False,304000,303,76,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-41-37,1565595697,11.853360176086426,876.3814270496368,68841,omnisky,10.12.131.114,876.3814270496368,304000,76,0.5327499078427658,0.10392760991525546,0.5914368752694541,301568,304000,4887.65,2.009,5968.89,6.449,31.629411764705885,16.5764705882353,0.30000001192092896,4.999999873689376e-05,4497.021,-0.023031138,4497.041,0.33858755,0.009676807,1.1474191,0.0
-1125.0,-2432.0,-1650.86,1001.0,4,4000,False,308000,307,77,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-41-49,1565595709,11.898648262023926,888.2800753116608,68841,omnisky,10.12.131.114,888.2800753116608,308000,77,0.5323983105529508,0.10391996513891795,0.5909551496698614,305536,308000,4912.03,2.11,6122.715,6.528,31.599999999999994,16.61764705882353,0.30000001192092896,4.999999873689376e-05,3770.571,-0.020583207,3770.5889,0.30252153,0.009896458,1.1470282,0.0
-1125.0,-2432.0,-1635.01,1001.0,4,4000,False,312000,311,78,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-42-01,1565595721,11.97798466682434,900.2580599784851,68841,omnisky,10.12.131.114,900.2580599784851,312000,78,0.5320927456736699,0.1039197050788895,0.5905284743214904,309504,312000,4949.427,2.128,6281.959,6.568,31.323529411764707,16.66470588235294,0.30000001192092896,4.999999873689376e-05,5985.423,-0.022916533,5985.4424,0.37938368,0.008235187,1.1310463,0.0
-1125.0,-2432.0,-1622.61,1001.0,4,4000,False,316000,315,79,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-42-13,1565595733,12.158271789550781,912.4163317680359,68841,omnisky,10.12.131.114,912.4163317680359,316000,79,0.5318064159255441,0.10392334466061147,0.5901178894946203,313472,316000,5005.352,2.113,6464.689,8.404,31.61111111111111,16.638888888888893,0.30000001192092896,4.999999873689376e-05,4976.502,-0.025240969,4976.5244,0.3623159,0.0102491025,1.1467336,0.0
-1125.0,-2432.0,-1614.12,1001.0,4,4000,False,320000,319,80,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-42-25,1565595745,11.94408631324768,924.3604180812836,68841,omnisky,10.12.131.114,924.3604180812836,320000,80,0.5315228404453971,0.10392460503007526,0.5897058377088155,317440,320000,5052.363,2.398,6609.7,8.428,32.088235294117645,16.67058823529412,0.30000001192092896,4.999999873689376e-05,4190.7617,-0.020800136,4190.78,0.34992704,0.00890254,1.124505,0.0
-1125.0,-2432.0,-1613.16,1001.0,4,4000,False,324000,323,81,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-42-37,1565595757,11.540161848068237,935.9005799293518,68841,omnisky,10.12.131.114,935.9005799293518,324000,81,0.5312395470761643,0.10392280022073937,0.5892902413779953,321408,324000,5023.247,2.469,6842.329,8.418,30.862499999999997,16.71875,0.30000001192092896,4.999999873689376e-05,6482.938,-0.026117066,6482.9604,0.4177871,0.010999628,1.1371404,0.0
-1125.0,-2432.0,-1623.99,1001.0,4,4000,False,328000,327,82,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-42-49,1565595769,11.953454732894897,947.8540346622467,68841,omnisky,10.12.131.114,947.8540346622467,328000,82,0.5310374285973165,0.10393585636778878,0.5889579791784617,325376,328000,4977.959,2.555,6857.968,8.508,30.405882352941177,16.652941176470588,0.30000001192092896,4.999999873689376e-05,6250.475,-0.026214177,6250.499,0.35475984,0.008695517,1.1225284,0.0
-1125.0,-2593.0,-1620.92,1001.0,4,4000,False,332000,331,83,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-43-00,1565595780,11.635988473892212,959.4900231361389,68841,omnisky,10.12.131.114,959.4900231361389,332000,83,0.5308617870576097,0.10395016987783165,0.5886737468968611,329344,332000,4949.448,2.759,6822.709,8.228,32.23529411764706,16.75294117647059,0.30000001192092896,4.999999873689376e-05,6949.875,-0.030243918,6949.9014,0.35829696,0.009868996,1.0758741,0.0
-1125.0,-2593.0,-1625.46,1001.0,4,4000,False,336000,335,84,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-43-12,1565595792,11.357917070388794,970.8479402065277,68841,omnisky,10.12.131.114,970.8479402065277,336000,84,0.5306793103518084,0.10395735887538057,0.5884136729966428,333312,336000,4921.65,2.866,6826.932,8.43,31.41875,16.7125,0.30000001192092896,4.999999873689376e-05,5485.183,-0.026593952,5485.207,0.40233704,0.008685371,1.0825523,0.0
-1125.0,-2593.0,-1615.47,1001.0,4,4000,False,340000,339,85,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-43-23,1565595803,11.812653541564941,982.6605937480927,68841,omnisky,10.12.131.114,982.6605937480927,340000,85,0.5305037329828521,0.10396615122867153,0.5881828775275437,337280,340000,4919.625,2.974,6872.02,8.189,32.6,16.676470588235293,0.30000001192092896,4.999999873689376e-05,5229.888,-0.023112316,5229.909,0.34128192,0.009351283,1.0940077,0.0
-1125.0,-2593.0,-1615.7,1001.0,4,4000,False,344000,343,86,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-43-35,1565595815,11.538707256317139,994.1993010044098,68841,omnisky,10.12.131.114,994.1993010044098,344000,86,0.53034329905224,0.10397393647786426,0.5879983506382243,341248,344000,4936.128,2.851,6824.288,8.397,31.168750000000003,16.731250000000003,0.30000001192092896,4.999999873689376e-05,4597.879,-0.025216615,4597.902,0.34388012,0.009812446,1.0458715,0.0
-1125.0,-2593.0,-1608.68,1001.0,4,4000,False,348000,347,87,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-43-47,1565595827,11.62508225440979,1005.8243832588196,68841,omnisky,10.12.131.114,1005.8243832588196,348000,87,0.5301947600146327,0.10397775782817621,0.5878487522650169,345216,348000,4911.368,2.758,6821.491,8.285,31.81176470588235,16.75294117647059,0.30000001192092896,4.999999873689376e-05,4269.3794,-0.023609094,4269.4,0.32132962,0.01031197,1.0581686,0.0
-1015.0,-2593.0,-1595.88,1001.0,4,4000,False,352000,351,88,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-43-59,1565595839,12.149104833602905,1017.9734880924225,68841,omnisky,10.12.131.114,1017.9734880924225,352000,88,0.5300546908312296,0.1039856748371983,0.5877314721569682,349184,352000,4904.93,2.793,6844.526,8.197,31.5,16.75294117647059,0.30000001192092896,4.999999873689376e-05,3830.9407,-0.027257023,3830.9658,0.41663876,0.0087314155,1.0171912,0.0
-1015.0,-2593.0,-1598.22,1001.0,4,4000,False,356000,355,89,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-44-11,1565595851,11.926770210266113,1029.9002583026886,68841,omnisky,10.12.131.114,1029.9002583026886,356000,89,0.5299180711450988,0.10398871026855361,0.5876478597697192,353152,356000,4887.977,2.668,6840.593,6.465,30.31764705882353,16.799999999999997,0.30000001192092896,4.999999873689376e-05,4804.37,-0.026002657,4804.392,0.40979114,0.010937308,1.0232854,0.0
-1015.0,-2593.0,-1576.96,1001.0,4,4000,False,360000,359,90,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-44-23,1565595863,12.004494428634644,1041.9047527313232,68841,omnisky,10.12.131.114,1041.9047527313232,360000,90,0.5297895406926295,0.10398821034582496,0.5875943720022258,357120,360000,4889.459,2.396,6844.735,6.713,32.411764705882355,16.758823529411764,0.30000001192092896,4.999999873689376e-05,3400.8325,-0.021509966,3400.851,0.2389312,0.010485468,1.0340675,0.0
-1015.0,-2593.0,-1569.25,1001.0,4,4000,False,364000,363,91,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-44-35,1565595875,11.875184535980225,1053.7799372673035,68841,omnisky,10.12.131.114,1053.7799372673035,364000,91,0.529668534779881,0.10398572913198155,0.5875723528251268,361088,364000,4923.283,2.438,6844.547,6.59,31.752941176470593,16.799999999999997,0.30000001192092896,4.999999873689376e-05,3777.2627,-0.02293797,3777.2825,0.33492425,0.0097894855,0.9872523,0.0
-921.0,-2593.0,-1563.3,1001.0,4,4000,False,368000,367,92,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-44-46,1565595886,11.485162496566772,1065.2650997638702,68841,omnisky,10.12.131.114,1065.2650997638702,368000,92,0.5295348042602726,0.10397640920540059,0.5875497154994413,365056,368000,4872.647,2.244,6849.149,6.442,30.623529411764707,16.805882352941172,0.30000001192092896,4.999999873689376e-05,3402.1052,-0.023540331,3402.1262,0.36628166,0.009640111,1.0000526,0.0
-921.0,-2593.0,-1552.38,1001.0,4,4000,False,372000,371,93,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-44-58,1565595898,12.123536825180054,1077.3886365890503,68841,omnisky,10.12.131.114,1077.3886365890503,372000,93,0.5294085200127653,0.10396737074793261,0.5875581692724623,369024,372000,4881.809,2.077,6889.429,6.389,31.835294117647063,16.788235294117644,0.30000001192092896,4.999999873689376e-05,3071.4734,-0.020850051,3071.4912,0.16889963,0.0101103075,1.02287,0.0
-921.0,-2593.0,-1544.19,1001.0,4,4000,False,376000,375,94,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-45-10,1565595910,11.777560949325562,1089.1661975383759,68841,omnisky,10.12.131.114,1089.1661975383759,376000,94,0.5292895244562003,0.10396117003609666,0.5875878085193603,372992,376000,4909.409,2.054,6901.953,8.064,31.135294117647057,16.811764705882354,0.30000001192092896,4.999999873689376e-05,3680.7722,-0.022077985,3680.7913,0.34927,0.008898254,1.0092552,0.0
-921.0,-2593.0,-1536.38,1001.0,4,4000,False,380000,379,95,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-45-22,1565595922,11.860652685165405,1101.0268502235413,68841,omnisky,10.12.131.114,1101.0268502235413,380000,95,0.5291787705787275,0.10395580595032886,0.5876440797373295,376960,380000,4905.184,1.956,6910.679,8.084,32.42941176470589,16.829411764705885,0.30000001192092896,4.999999873689376e-05,3193.7039,-0.024163501,3193.725,0.3817333,0.010138832,0.9940635,0.0
-921.0,-2593.0,-1524.34,1001.0,4,4000,False,384000,383,96,cc540e0d422c4c14948f334a84dba876,2019-08-12_15-45-34,1565595934,11.624802112579346,1112.6516523361206,68841,omnisky,10.12.131.114,1112.6516523361206,384000,96,0.5290564031221797,0.10394949894021992,0.5877150989750592,380928,384000,4878.382,2.055,6946.219,8.03,31.6,16.85625,0.30000001192092896,4.999999873689376e-05,3179.953,-0.019174034,3179.9695,0.33553073,0.0068529435,1.0265213,0.0
